,OPIS Truckstop ID,Address,Truckstop Name,City,State,Rack ID,Retail Price,lat_truck,lon_truck,lat_city,lon_city
4024,69151,"I-70, EXIT 26 & US-50",PILOT #592,Grand Junction,CO,800,3.999,39.1125035,-108.6481721,39.0638705,-108.5506486
4025,69152,"US-64/167, EXIT 44 & SR-367",LOVES TRAVEL STOP #557,Searcy,AR,695,3.36233333,35.2189934,-91.7162838,35.2437536,-91.7364422
4026,69153,"I-65, EXIT 304 & SR-69/CR-437",Pilot Travel Center #1550,Cullman,AL,615,3.859,34.1748208,-86.8436124,34.1748208,-86.8436124
4027,69155,"I-35, EXIT 214 & US-60",PILOT TRAVEL CENTERS #1004,Tonkawa,OK,500,3.59566666,36.6960792,-97.34929360000001,36.6783679,-97.3100441
4028,69156,"I-55, EXIT 5A",BLU STATION,Memphis,TN,435,2.969,35.158516,-90.13636729999999,35.1495343,-90.0489801
4029,69159,US-15 & SR-49,EXXON,Lawrenceville,PA,32,3.699,41.9928895,-77.1411572,41.9975739,-77.1260829
4030,69162,US-20 & SR-15,Shell,Goshen,IN,370,3.549,41.5891606,-85.83456389999999,41.5891606,-85.83456389999999
4031,69163,"I-229, EXIT 9 & SR-115",CUBBYS #406,Sioux Falls,SD,530,3.099,43.5460223,-96.731265,43.5460223,-96.731265
4032,69164,US-190 & SR-195 & SR-3470,CIRCLE K #2741557,Killeen,TX,765,2.76233333,31.07772,-97.75971299999999,31.1171194,-97.72779589999999
4033,69165,US-283 & SR-15,EL TIPI QUICK STOP,Shattuck                                ,OK,337,3.23233333,36.2600614,-99.8823335,36.2760746,-99.8815224
4034,69167,US-50/400 & US-83,HOBO TRUCK STOP 2,Garden City                             ,KS,525,3.399,38.0031691,-100.8546789,37.9716898,-100.8726618
4035,69168,I-20 EXIT 324 & CR-134,STRIPES 7FLEET #42470,Cisco,TX,575,3.12733333,32.3763771,-99.0028305,32.38818610000001,-98.97923360000001
4036,69169,"I-57, EXIT 212 & SR-36/CR-950",LAMBOS #5,Tuscola,IL,280,3.229,39.7923808,-88.27285789999999,39.7991985,-88.28310379999999
4037,69170,US-50 & SR-14,SPEEDWAY #9381,Parkersburg,WV,430,3.464,39.2642819,-81.5385156,39.2667418,-81.56151349999999
4038,69171,US-61,KWIK STAR #215,Davenport,IA,270,3.649,41.5236437,-90.5776367,41.5236437,-90.5776367
4039,69172,"US-53, EXIT 90",KWIK TRIP #210,Eau Claire,WI,295,3.40733333,44.811349,-91.4984941,44.811349,-91.4984941
4040,69173,US-61 & SR-310,KWIK TRIP #231,Boscobel,WI,335,3.474,43.1407762,-90.7099844,43.1344289,-90.7054045
4041,69174,SR-17,KWIK TRIP #860,Rhinelander,WI,395,3.45233333,45.6556163,-89.39898079999999,45.6366228,-89.4120753
4042,69175,US-212 & CR-33,KWIK TRIP #854,Norwood Young America                   ,MN,453,3.674,44.7733941,-93.9284924,44.7735732,-93.92163479999999
4043,69176,SR-200/SR-16 & CR-123,FLYING J TRAVEL PLAZA #1015- TOWN PUMP,Sidney,MT,780,3.384,47.7166836,-104.1563253,47.7166836,-104.1563253
4044,69177,"I-80, EXIT 34",LOVES TRAVEL STOP #426,Shelby,IA,433,3.649,41.4965585,-95.4524247,41.5161017,-95.45027999999999
4045,69178,"I-75, EXIT 143 & CR-78",LOVES TRAVEL STOP #495,North Fort Myers,FL,225,3.789,26.7139307,-81.81504919999999,26.6672935,-81.8800861
4046,69182,"I-87, EXIT 10 & US-9",XtraMart #1513,Clifton Park,NY,12,3.899,42.8602402,-73.78089059999999,42.8602402,-73.78089059999999
4047,69183,"I-71, EXIT 65 & SR-435",SPEEDWAY #7611,Jeffersonville,OH,315,3.229,39.6173327,-83.60530159999999,39.6539436,-83.5631915
4048,69185,US-258 & US-58,LOVES TRAVEL STOP #560,Franklin,VA,130,3.889,36.6620284,-76.9392601,36.6776507,-76.9224608
4049,69186,US-20 & CR-127,LOVES TRAVEL STOP #551,Angola,IN,465,3.889,41.6337882,-85.0506236,41.6347726,-84.9994088
4050,69187,US-82 & US-49,LOVES TRAVEL STOP #559,Indianola,MS,655,3.31566666,33.4574615,-90.6307798,33.4509513,-90.6550917
4051,69188,"I-90, EXIT 298",PILOT TRAVEL CENTER #1013-TOWN PUMP,Belgrade                                ,MT,786,3.63066666,45.7762463,-111.1770945,45.7762463,-111.1770945
4052,69189,"I-10, EXIT 261/US-67 & I-10 BUS",LOVES TRAVEL STOP #542,Fort Stockton,TX,710,3.649,30.89340949999999,-102.8525131,30.8940431,-102.8793222
4053,69190,"I-10, EXIT 70 & US-90 & SR-285",LOVES TRAVEL STOP #561,Defuniak Springs,FL,20,3.609,30.7342173,-86.3493199,30.7210227,-86.11521839999999
4054,69193,SR-2 & SR-7,Certified Oil #400305,New Martinsville,WV,317,3.31733333,39.6370734,-80.8575415,39.6445214,-80.85759929999999
4055,69194,"I-95, EXIT 97",CHESAPEAKE HOUSE SUNOCO,North East,MD,243,3.83233333,39.6116912,-76.008713,39.6001132,-75.94133269999999
4056,69200,"I-55, EXIT 126",BECKS EXPRESS MART #22,Lincoln,IL,280,3.299,40.1483768,-89.3648183,40.1483768,-89.3648183
4057,69201,SR-210,CASEYS #3654,Brainerd,MN,522,3.44566666,46.3673338,-94.1690843,46.3526733,-94.2020084
4058,69203,US-45,SPEEDWAY #1414,Mokena,IL,293,3.339,41.5492911,-87.8895824,41.5261437,-87.8892189
4059,69207,"I-10, EXIT 209A & US-90/SR-10",CIRCLE K #2705988,Tallahassee,FL,20,3.619,30.4381828,-84.28062349999999,30.4381828,-84.28062349999999
4060,69211,"I-35/US-61, EXIT 139 & CR-19",KWIK TRIP #213,Stacy,MN,451,3.37733333,45.3960974,-92.99768420000001,45.3980205,-92.9874404
4061,69213,SR-72 & SR-16,Circle K #2741498,Tilden                                  ,TX,747,3.199,28.4615079,-98.54937849999999,28.4615079,-98.54937849999999
4062,69214,"I-70, EXIT 90 & US-24",MAVERIK #5031,Rifle,CO,800,3.46233333,39.5347023,-107.7831198,39.5347023,-107.7831198
4063,69215,US-1,GASWAY,North Brunswick                         ,NJ,115,3.159,40.4525163,-74.4766712,40.4525163,-74.4766712
4064,69217,"I-76, EXIT 2 & US-224",Circle K #4705624,Seville,OH,249,3.06566666,41.035794,-81.864993,41.010055,-81.86236000000001
4065,69218,"I-86, EXIT 41 & US-17/15",DANDY MINI MART #58,Campbell,NY,32,3.949,42.227823,-77.18401709999999,42.23290859999999,-77.1969179
4066,69220,"I-275, EXIT 2 & US-41",CIRCLE K #2705097,Palmetto,FL,225,3.699,27.5214269,-82.57231929999999,27.5214269,-82.57231929999999
4067,69221,"I-80, EXIT 112 & SR-47",PILOT TRAVEL CENTER #483,Morris,IL,290,3.799,41.357254,-88.4211785,41.357254,-88.4211785
4068,69222,US-287 & US-283,PILOT TRAVEL CENTERS #1003,Childress,TX,585,3.799,34.4354254,-100.2305001,34.4264529,-100.2040019
4069,69223,"US-231/CR-53, EXIT 12",LOVES TRAVEL STOP #566,Ozark,AL,20,3.989,31.4276415,-85.61940179999999,31.459017,-85.640289
4070,69226,US-77,STRIPES #40812,Odem,TX,625,3.199,27.9472222,-97.5844444,27.9505741,-97.5822172
4071,69228,"I-20, EXIT 501 & SR-34",QUIKTRIP #993,Terrell,TX,630,2.87066666,32.7038409,-96.2747612,32.7359626,-96.2752569
4072,69229,"I-40, EXIT 87 & US-70",SPEEDWAY #7154,Jackson,TN,460,3.399,35.68415239999999,-88.778052,35.6145169,-88.81394689999999
4073,69230,SR-16 & SR-73,JOES KWIK MARTS #6013,Denver,NC,46,3.189,35.5316576,-81.0295793,35.5316576,-81.0295793
4074,69233,US-23 & US-50,PILOT TRAVEL CENTER #597,Chillicothe,OH,315,3.799,39.3385827,-82.95146650000001,39.3331197,-82.9824019
4075,69234,US-53/SR-194,KWIK TRIP #220,Duluth,MN,334,3.499,46.78667189999999,-92.1004852,46.78667189999999,-92.1004852
4076,69235,US-2 & SR-35,KWIK TRIP #203,Superior,WI,334,3.339,46.7207737,-92.10407959999999,46.7207737,-92.10407959999999
4077,69236,SR-54/SR-55,KWIK TRIP #225,Seymour,WI,582,3.39066666,44.5016311,-88.3201485,44.5149879,-88.3303798
4078,69237,"I-43, EXIT 50 & SR-164",KWIK TRIP #239,Big Bend,WI,444,3.33233333,42.9151398,-88.2197879,42.8863569,-88.2088196
4079,69238,"US-41, EXIT 97",KWIK TRIP #242,Fond Du Lac,WI,444,3.34066666,43.7730448,-88.4470508,43.7730448,-88.4470508
4080,69239,SR-20/157 & SR-133,LOVES TRAVEL STOP #580,Tuscumbia,AL,615,3.849,34.6972173,-87.635904,34.7312005,-87.70253
4081,69245,SR-24,SPEEDWAY #7946,Newport,NC,205,3.699,34.7768643,-76.8723438,34.7865497,-76.8591057
4082,69250,"I-25, EXIT 278 & SR-1",MAVERIK #5150,Wellington,CO,800,3.199,40.7033161,-104.9994865,40.70387119999999,-105.0085856
4083,69252,SR-96,SPEEDWAY #6977,Youngsville,NC,205,2.95233333,36.0248447,-78.4790474,36.0248732,-78.4744439
4084,69255,US-82,THE LANDING,Greenwood,MS,655,3.199,33.5094416,-90.16023659999999,33.5162315,-90.1795281
4085,69257,US-83,CATARINA ONE STOP,Catarina,TX,693,3.024,28.3463946,-99.6147537,28.3455475,-99.61337879999999
4086,69258,"I-37, EXIT 109 & SR-97",TEX-BEST #525,Pleasanton,TX,740,3.099,28.9938822,-98.4288576,28.967194,-98.4786269
4087,69259,US-74/SR-311,SPEEDWAY #7162,Cleveland,TN,285,3.449,35.2128847,-84.8814105,35.1595182,-84.8766115
4088,69261,SR-83,THORNTONS #314,Bensenville,IL,290,3.439,41.9723107,-87.95854609999999,41.9550296,-87.94006569999999
4089,69263,US-82 & SR-50 & SR-12,LOVES TRAVEL STOP #564,Columbus,MS,615,3.249,33.5182046,-88.3771582,33.4956744,-88.4272627
4090,69288,"US-61, EXIT 311B & US-30",KWIK STAR #207,De Witt,IA,270,3.624,41.826286,-90.55124409999999,41.8239952,-90.53896619999999
4091,69289,"I-35, EXIT 254",KWIK TRIP #224,Duluth,MN,334,3.499,46.78667189999999,-92.1004852,46.78667189999999,-92.1004852
4092,69290,"I-41/US-45, EXIT 97",LOVES TRAVEL STOP #587,Fond Du Lac,WI,444,3.44566666,43.74878349999999,-88.4646513,43.7730448,-88.4470508
4093,69291,"I-70, EXIT 56 & US-89",LOVES TRAVEL STOP #581,Salina,UT,835,3.70566666,38.9320787,-111.8535328,38.9577407,-111.859925
4094,69294,"I-90, EXIT 28 & SR-16",KWIK TRIP #317,Sparta,WI,515,3.24233333,43.94023809999999,-90.78619760000001,43.9441328,-90.8129118
4095,69295,HWY 11 S & RAILWAY ST,FLYING J #864,Davidson,SK,550,4.902402586666667,51.2494524,-105.9723826,51.2628546,-105.9890338
4096,69296,"I-35, EXIT 239",KWIK TRIP #234,Cloquet,MN,334,3.319,46.7217735,-92.46118249999999,46.7217735,-92.46118249999999
4097,69297,"US-51, EXIT 208 & SR-64",KWIK TRIP #241,Merrill,WI,395,3.40733333,45.180515,-89.668059,45.1805223,-89.683459
4098,69299,US-421/SR-16,SPEEDWAY #7912,Wilkesboro,NC,65,3.134,36.1505871,-81.1986634,36.1459649,-81.1606401
4099,69300,SR-306 & SR-55,SPEEDWAY #8262,Grantsboro,NC,205,3.44066666,35.140337,-76.84159939999999,35.1404424,-76.84243599999999
4100,69301,US-264 & SR-99,SPEEDWAY #6969,Belhaven,NC,205,3.19733333,35.547683,-76.63277889999999,35.5401653,-76.6229874
4101,69305,"I-64, EXIT 130 & SR-1",ROAD RANGER #268,Grayville,IL,340,3.799,38.240231,-87.9995356,38.257547,-87.9936436
4102,69306,"I-75, EXIT 460 & SR-6",PILOT TRAVEL CENTER #500,Jasper,FL,10,3.369,30.5163005,-83.0587583,30.5182727,-82.94819
4103,69307,I-55 EXIT 30 & SR-140,LOVES TRAVEL STOP #578,Hamel,IL,540,3.5265,38.8901158,-89.8344748,38.8889357,-89.84537499999999
4104,69308,SR-283,LOVES TRAVEL STOP #535,Middletown,PA,70,3.759,40.2260119,-76.7206289,40.199814,-76.7310806
4105,69309,"US-218, EXIT 42B & US-34",PILOT TRAVEL CENTER #1012,Mount Pleasant,IA,270,3.56566666,40.9820393,-91.5394046,40.9716959,-91.54877139999999
4106,69310,"I-10, EXIT 456 & US-377",PILOT TRAVEL CENTER #1006,Junction,TX,740,3.599,30.5056466,-99.776437,30.4893555,-99.7720109
4107,69311,US-95/SR-362,GOLDEN GATE TRUCKSTOP HAWTHORNE,Hawthorne,NV,966,4.079,38.5339717,-118.622588,38.5246441,-118.624578
4108,69312,US-11/15,ONVO TRAVEL PLAZA - DUNCANNON,Duncannon,PA,70,3.55233333,40.4477385,-76.9824228,40.3981415,-77.0230334
4109,69313,"I-5, EXIT 156",PETERSONS DIESEL FUELING,Seattle,WA,962,4.399,47.48512119999999,-122.2702349,47.6061389,-122.3328481
4110,69314,"I-55, EXIT 283 & SR-43",Circle K #4706799,Bridgeview,IL,291,3.919,41.763937,-87.8011404,41.7500323,-87.80422159999999
4111,69315,"I-70, EXIT 147 & SR-1",ROAD RANGER #269,Marshall,IL,510,3.3356666666666666,39.42468,-87.691606,39.3914252,-87.6936384
4112,69318,US-9 & SR-35,FUEL ONE,Avenel,NJ,115,3.37233333,40.5765009,-74.28850400000002,40.5803818,-74.28514690000002
4113,69319,US-117/13 BYP S,SPEEDWAY #8190,Goldsboro,NC,205,3.599,35.3848841,-77.9927651,35.3848841,-77.9927651
4114,69321,US-90,CIRCLE K #2741546,Gonzales,TX,747,2.87566666,29.5016257,-97.4524926,29.5016257,-97.4524926
4115,69322,"I-10, EXIT 828 & SR-73",SHELL SERVICE STATION,Winnie,TX,610,3.23233333,29.8202205,-94.38407769999999,29.8202205,-94.38407769999999
4116,69324,"I-95, EXIT 302 & US-1",CIRCLE K #4707006,Houlton,ME,170,3.899,46.1261806,-67.8402316,46.1261806,-67.8402316
4117,69330,"I-43, EXIT 183",KWIK TRIP #292,Green Bay,WI,582,3.39066666,44.5133188,-88.0132958,44.5133188,-88.0132958
4118,69333,"US-131, EXIT 64",SPEEDWAY #3578,Wayland,MI,456,3.599,42.6747107,-85.657634,42.6739208,-85.6447438
4119,69336,"I-40, EXIT 232 & SR-109",SPEEDWAY #7148,Lebanon,TN,460,2.92233333,36.21506919999999,-86.290261,36.2081098,-86.2911024
4120,69338,US-30 & SR-13,SPEEDWAY #6139,Pierceton,IN,465,3.729,41.205676,-85.7066631,41.2003229,-85.7055417
4121,69339,"I-75, EXIT 29 & SR-63",SPEEDWAY #9383,Monroe,OH,300,3.20233333,39.4411584,-84.34155419999999,39.4450552,-84.3610458
4122,69341,"I-410/US-281, EXIT 41",CIRCLE K #2741067,San Antonio,TX,740,2.899,29.4251905,-98.4945922,29.4251905,-98.4945922
4123,69342,"I-90, EXIT 3 & US-41 & SR-912",WARREN OIL,Hammond,IN,365,3.439,41.65579770000001,-87.51039569999999,41.5833688,-87.5000412
4124,69344,SR-97 & SR-123,CIRCLE K #2741078,Stockdale,TX,747,3.079,29.224121,-97.954984,29.23690849999999,-97.9600035
4125,69345,"I-76, EXIT 247 & I-283, EXIT 1A",RUTTERS #20,Middletown,PA,70,3.82233333,40.2231571,-76.718147,40.199814,-76.7310806
4126,69346,US-6 & CR-4019,D AND C FUEL SALES,Tunkhannock                             ,PA,200,3.699,41.58467479999999,-75.9831924,41.5386878,-75.94658799999999
4127,69353,"I-79, EXIT 55",SPEEDWAY #2910,Pittsburgh,PA,165,3.909,40.4192848,-79.9273954,40.44062479999999,-79.9958864
4128,69354,US-36,CIRCLE K #4702411,Danville,IN,375,3.789,39.7578588,-86.4874533,39.76083819999999,-86.5239591
4129,69359,TCH,PETRO-CANADA,Medicine Hat                            ,AB,50,4.097026240000001,50.0290218,-110.7031976,50.0290218,-110.7031976
4130,69362,US-31,HART MARATHON,Hart,MI,456,3.474,43.6892906,-86.3835501,43.6983407,-86.3639652
4131,69365,SR-109 & SR-52,Circle K #4703911,Portland,TN,460,2.959,36.5762065,-86.51382120000001,36.5797181,-86.5156765
4132,69369,SR-65,SPEEDWAY #2912,Baden,PA,165,3.91233333,40.6260277,-80.2297868,40.6350668,-80.22811589999999
4133,69374,SR-6 & CR-185,7-ELEVEN #40558,Woodway,TX,765,2.98566666,31.5126897,-97.1911286,31.5059998,-97.20500550000001
4134,69377,SR-21 & SR-585,CIRCLE K #4705628,Barberton,OH,249,3.58233333,41.012833,-81.6051221,41.012833,-81.6051221
4135,69379,US-6 & US-65,Kum & Go #0535,Des Moines,IA,320,2.98733333,41.5868417,-93.6249522,41.5868417,-93.6249522
4136,69380,SR-43 & SR-2,CASEYS #2967,Bennet,NE,413,3.229,40.7105878,-96.5060179,40.6826333,-96.50668019999999
4137,69383,"ALASKA HWY, MILE 635",PETRO-CANADA,Watson Lake                             ,YT,850,4.49034845,60.06162800000001,-128.7057567,60.0629621,-128.7161525
4138,69384,"US-41, EXIT 148 & SR-55",KWIK TRIP #209,Kaukauna,WI,582,3.369,44.2973645,-88.27154569999999,44.2780432,-88.27205029999999
4139,69390,"I-57, EXIT 283 & US-24",MINIT MART #600625,Gilman,IL,280,3.444,40.7505659,-88.01091269999999,40.7667015,-87.992262
4140,69392,"I-69, EXIT 214",LOVES TRAVEL STOP #600,Pendleton,IN,457,3.57566666,39.9925524,-85.8444647,40.0024979,-85.7456911
4141,69393,US-35 & SR-850,LOVES TRAVEL STOP #594,Bidwell,OH,315,3.849,38.8753908,-82.29705779999999,38.9186892,-82.2990401
4142,69394,"I-75, EXIT 73 & SR-55",SPEEDWAY #3424,Troy,OH,411,3.13566666,40.0496649,-84.19456559999999,40.0394982,-84.20327669999999
4143,69395,US-52,SPEEDWAY #3766,Indianapolis,IN,375,3.599,39.792738,-86.250822,39.76909,-86.158018
4144,69396,"I-40, EXIT 320 & SR-98",SPEEDWAY #7158,Crossville,TN,460,3.07233333,35.9776735,-85.0139578,35.9489566,-85.0269014
4145,69397,"I-40/US-412, EXIT 85",SPEEDWAY #7163,Jackson,TN,460,3.349,35.68415239999999,-88.778052,35.6145169,-88.81394689999999
4146,69398,"I-75, EXIT 4, SR-153, EXIT 1 & US-64/US-11",SPEEDWAY #7114,Chattanooga,TN,285,3.08233333,35.0457984,-85.3093995,35.0457984,-85.3093995
4147,69399,"I-75, EXIT 49 & SR-30",SPEEDWAY #7147,Athens,TN,285,3.349,35.4691359,-84.6531799,35.4428512,-84.5929898
4148,69400,US-641 & SR-58,CASEYS #4411,Benton,KY,490,3.199,36.85727809999999,-88.350315,36.85727809999999,-88.350315
4149,69401,"I-29, EXIT 47 & US-275/SR-92",CASEYS #3205,Council Bluffs,IA,319,3.599,41.2619444,-95.8608333,41.2619444,-95.8608333
4150,69402,"I-71, EXIT 151 & SR-95",SHELL,Mount Gilead,OH,315,3.759,40.5492265,-82.8274014,40.5492265,-82.8274014
4151,69403,US-83/12/SR-20,SHORTYS ONE STOP,Selby,SD,248,3.089,45.50599,-100.0377441,45.5063788,-100.0320657
4152,69405,"I-20, EXIT 330 & SR-206",FLYING J #551,Cisco                                   ,TX,575,3.14233333,32.3740248,-99.00724079999999,32.38818610000001,-98.97923360000001
4153,69407,US-14/CR-812 & US-83,Cenex,Blunt                                   ,SD,571,3.1015,44.5061474,-100.0684051,44.5122043,-99.99206649999999
4154,69410,"I-90, EXIT 67B",LOVES TRAVEL STOP #602,Box Elder,SD,506,3.989,44.1203081,-103.0521068,44.1124877,-103.0682323
4155,69412,US-127 & CR-144,CIRCLE K #4705724,Paulding,OH,411,3.699,41.149625,-84.581212,41.1381051,-84.5805082
4156,69413,"I-40, EXIT 66 & US-183",ASAP GENERAL STORE #300,Clinton,OK,483,3.149,35.0077519,-97.092877,35.5156056,-98.9673069
4157,69414,"I-65 EXIT20, US-31 W EXIT 4",FLEX MARKET,Bowling Green                           ,KY,460,2.999,36.9293191,-86.4976487,36.9685219,-86.4808043
4158,69416,HWY 90,CIRCLE K #2740541,Roans Prairie,TX,670,3.07233333,30.584923,-95.9434452,30.5843658,-95.9438416
4159,69417,US-58 & SR-615,LOVLEN FOODS,Drewryville,VA,130,3.049,36.6858131,-77.3839744,36.7145369,-77.3060912
4160,69421,"I-10, EXIT 19B",CIRCLE K #2741257,El Paso,TX,640,2.91566666,31.7618778,-106.4850217,31.7618778,-106.4850217
4161,69423,SR-375 & CR-258,FAST MARKET #4574,El Paso,TX,640,2.90566666,31.7757584,-106.252055,31.7618778,-106.4850217
4162,69425,"I-10, US HWY 180, EXIT 82A",5R TRAVEL CENTER,Deming,NM,640,3.049,32.281339,-107.7601008,32.2686981,-107.7586404
4163,69426,"I-40 E, EXIT 163",LOVES TRAVEL STOP #553,Williams,AZ,930,3.59566666,35.2627934,-112.1942215,35.24945659999999,-112.1910031
4164,69434,US-281 & SR-29,CIRCLE K #2741559,Burnet,TX,595,2.91566666,30.75887,-98.228304,30.75823759999999,-98.2283585
4165,69436,SR-97 & CR-433,CIRCLE K #2741077,Pleasanton                              ,TX,747,2.949,28.9717327,-98.478404,28.967194,-98.4786269
4166,69437,SR-66,CountryMark,Evansville                              ,IN,340,3.699,37.9700874,-87.5135989,37.9715592,-87.5710898
4167,69438,"I-49/US-71, EXIT 27 & SR-86",LOVES TRAVEL STOP #585,Neosho,MO,277,3.39733333,36.8794368,-94.42907819999999,36.8689554,-94.36799599999999
4168,69439,"I-135, EXIT 60 & US-56",LOVES TRAVEL STOP #608,Mcpherson,KS,570,3.324,38.3700756,-97.6151582,38.3708415,-97.66420869999999
4169,69440,US-24 & SR-101,LOVES TRAVEL STOP #592,Woodburn,IN,370,3.849,41.1407198,-84.8503784,41.1253271,-84.8532963
4170,69441,"I-20, EXIT 307 & US-283",LOVES TRAVEL STOP #610,Baird,TX,575,3.10733333,32.4032075,-99.3842634,32.3940168,-99.3942436
4171,69442,US-83 & FM-1917,Eagle #51,Carrizo Springs,TX,740,3.279,28.5110112,-99.84872829999999,28.5219292,-99.8606107
4172,69446,SR-33 & SR-15,SUPER SAVE #4,Farmerville,LA,719,3.479,32.7696043,-92.3943163,32.7734728,-92.4056985
4173,69448,"I-27/US-87, EXIT 2",STRIPES #42525,Lubbock,TX,700,2.95733333,33.5778239,-101.8552934,33.5778239,-101.8552934
4174,69451,I-95 EXIT 366 AT PECAN PARK RD,LOVES TRAVEL STOP #603,Jacksonville,FL,75,3.399,30.462949,-81.67445579999999,30.3321838,-81.65565099999999
4175,69452,HWY 6,DANDY MINI MART #5,Towanda,PA,32,3.999,41.76285499999999,-76.4334803,41.767575,-76.4427188
4176,69453,US-69,7-ELEVEN #41033,Woodville,TX,610,3.149,30.8496174,-94.2319232,30.7753454,-94.4148791
4177,69454,"I-65, EXIT 76A & US-31",SPEEDWAY #6092,Taylorsville,IN,375,3.35733333,39.2988834,-85.95832659999999,39.2958844,-85.9508264
4178,69455,"I-45, EXIT 46 & US-100",SPEEDWAY #4214,Milwaukee,WI,448,3.36566666,43.0389025,-87.9064736,43.0389025,-87.9064736
4179,69458,"US-20, EXIT 308",PEOSTA KWIK STOP,Peosta,IA,335,3.489,42.4429898,-90.8512728,42.4457754,-90.8504129
4180,69459,"I-64, EXIT 27 & SR-161",LOVES TRAVEL STOP #583,New Baden,IL,540,3.849,38.5345437,-89.7325539,38.53504880000001,-89.7006499
4181,69462,"I-59, EXIT 29 & SR-26",LOVES TRAVEL STOP #619,Poplarville,MS,725,3.17566666,30.84716289999999,-89.4980873,30.8401863,-89.53423149999999
4182,69465,US-59,MAVERIK COUNTRY STORE #476,Gillette,WY,790,3.36566666,44.2931097,-105.494199,44.2931097,-105.494199
4183,69467,US-181,CIRCLE K #2741547,Floresville,TX,740,2.99566666,29.1454822,-98.1556772,29.1335781,-98.15611919999999
4184,69468,US-83,TOOT N TOTUM #100,Perryton,TX,585,2.999,36.3763428,-100.8018344,36.40003129999999,-100.8026505
4185,69469,"I-85, EXIT 60 & US-101",QUIKTRIP #1110,Greer,SC,210,3.08566666,34.8761936,-82.2271702,34.9387279,-82.2270568
4186,69471,"I-37, EXIT 3A",Circle K #2741501,Corpus Christi                          ,TX,625,3.104,27.8005828,-97.39638099999999,27.8005828,-97.39638099999999
4187,69474,"I-85, EXIT 22",LOVES TRAVEL STOP #577,Shorter,AL,720,3.22066666,32.4044163,-85.95639489999999,32.3951313,-85.9183541
4188,69475,I-35 EXT 138C,GUTHRIE TRAVEL CENTER,Guthrie,OK,483,2.96566666,35.8772897,-97.3918653,35.878937,-97.42531849999999
4189,69477,US-36 & SR-110,LOVES TRAVEL STOP #621,Bevier,MO,310,3.439,39.7625406,-92.56277589999999,39.7469768,-92.5640769
4190,69480,US-23,VAN HOOK TRAVEL CENTER,New Town                                ,ND,452,3.56233333,47.9784292,-102.3530991,47.9808483,-102.4901804
4191,69483,"US-63, EXIT 40 & SR-463",LOVES TRAVEL STOP #607,Jonesboro,AR,435,3.439,35.8046762,-90.6354358,35.835696,-90.7051346
4192,69484,SR-13,KWIK TRIP #774,Adams,WI,395,3.274,43.9611533,-89.81856259999999,43.95608199999999,-89.81818179999999
4193,69485,US-96,7-ELEVEN #41036,San Augustine,TX,618,3.159,31.5345367,-94.1261986,31.5296413,-94.1119678
4194,69486,SR-186 & SR-305,DUCK THRU FOOD STORE #42,Seaboard,NC,130,3.299,36.490156,-77.44343599999999,36.4901519,-77.4413634
4195,69487,"I-35, EXIT 176",CIRCLE K #2742034,Schertz,TX,740,2.794,29.5609958,-98.2673574,29.5609958,-98.2673574
4196,69489,SR-38,SPRINT FOODS #728,Bennettsville,SC,63,3.399,34.6080713,-79.67851399999999,34.6173803,-79.68478139999999
4197,69492,"I-15, EXIT 273 & US-54 & US-91",GOOD 2 GO #418,Mona,UT,835,3.429,39.82195129999999,-111.8354267,39.8160656,-111.8554907
4198,69494,SR 1,TMI FUEL STOP,Port Allen                              ,LA,600,3.06566666,30.5073339,-91.20752089999999,30.4474878,-91.20732609999999
4199,69495,US-69 & US-62,QUIKTRIP #72,Muskogee,OK,560,3.03233333,35.7684599,-95.4036242,35.7478769,-95.3696909
4200,69496,"I-70, EXIT 115 & SR-109",LOVES TRAVEL STOP #601,Knightstown,IN,375,3.949,39.8435587,-85.55754569999999,39.7956007,-85.5263629
4201,69497,"I-70 & EXIT 129, SR-49",MACH ONE FOOD SHOP #10,Casey,IL,510,3.332333333333333,38.9742131,-89.0949808,39.2992037,-87.9925339
4202,69499,US-39 & US-30,HANKS TRUCK STOP,Hanna,IN,457,3.499,41.4056568,-86.7330382,41.4123401,-86.7811859
4203,69500,"I-20, EXIT 108",ROAD RANGER #271,Odessa,TX,710,3.51566666,31.7884933,-102.4786852,31.8456816,-102.3676431
4204,69501,"I-84, EXIT 16B & SR-79",VALLEY COUNTRY STORE,Jerome,ID,787,3.43233333,42.6506919,-114.4455184,42.7240732,-114.5186534
4205,69504,SR-42,KWIK TRIP #245,Plainview,MN,515,3.624,44.16069640000001,-92.16546819999999,44.1649655,-92.1715571
4206,69505,"I-43, EXIT 43 & SR-83",KWIK TRIP #282,Mukwonago,WI,444,3.33733333,42.8810389,-88.3408109,42.8631124,-88.332347
4207,69506,"I-94/US-41, EXIT 321",KWIK TRIP #290,Oak Creek,WI,444,3.719,42.8858503,-87.8631362,42.8858503,-87.8631362
4208,69508,SR-49 & CR-F,KWIK TRIP #777,Berlin,WI,582,3.42566666,43.9679148,-88.9539226,43.9680364,-88.9434476
4209,69510,SR-46 & SR-24,CLARK #3121,Caro                                    ,MI,260,3.399,43.4911322,-83.396897,43.4911322,-83.396897
4210,69512,"I-27/US-87, EXIT 8 & FM-2641",LOVES TRAVEL STOP #589,Lubbock,TX,700,3.33233333,33.6423419,-101.8372418,33.5778239,-101.8552934
